# station name, latitude (deg), longitude (deg), depth (km)
S12.AZP055   -2.57931    3.68868    0.0
S13.AZP055   -2.29305    3.27836    0.0
S14.AZP055   -2.00668    2.86821    0.0
S15.AZP055   -1.72020    2.45819    0.0
S16.AZP055   -1.43364    2.04831    0.0
S17.AZP055   -1.14700    1.63852    0.0
S18.AZP055   -0.86030    1.22882    0.0
S19.AZP055   -0.57356    0.81918    0.0
S20.AZP055   -0.28679    0.40958    0.0
S01.AZP060   -4.98093    8.68220    0.0
S02.AZP060   -4.73365    8.24606    0.0
S03.AZP060   -4.48610    7.81023    0.0
S04.AZP060   -4.23829    7.37470    0.0
S05.AZP060   -3.99024    6.93945    0.0
S06.AZP060   -3.74196    6.50446    0.0
S07.AZP060   -3.49346    6.06971    0.0
S08.AZP060   -3.24477    5.63520    0.0
S09.AZP060   -2.99588    5.20090    0.0
S10.AZP060   -2.74683    4.76680    0.0
S11.AZP060   -2.49762    4.33287    0.0
S12.AZP060   -2.24826    3.89912    0.0
S13.AZP060   -1.99878    3.46551    0.0
S14.AZP060   -1.74918    3.03203    0.0
S15.AZP060   -1.49949    2.59867    0.0
S16.AZP060   -1.24970    2.16541    0.0
S17.AZP060   -0.99985    1.73223    0.0
S18.AZP060   -0.74994    1.29911    0.0
S19.AZP060   -0.49998    0.86605    0.0
S20.AZP060   -0.25000    0.43302    0.0
S01.AZP065   -4.20854    9.07947    0.0
S02.AZP065   -3.99975    8.62398    0.0
S03.AZP065   -3.79071    8.16872    0.0
S04.AZP065   -3.58142    7.71369    0.0
S05.AZP065   -3.37192    7.25886    0.0
S06.AZP065   -3.16220    6.80423    0.0
S07.AZP065   -2.95228    6.34978    0.0
S08.AZP065   -2.74218    5.89551    0.0
S09.AZP065   -2.53190    5.44139    0.0
S10.AZP065   -2.32147    4.98743    0.0
S11.AZP065   -2.11089    4.53359    0.0
S12.AZP065   -1.90018    4.07988    0.0
S13.AZP065   -1.68934    3.62628    0.0
S14.AZP065   -1.47841    3.17278    0.0
S15.AZP065   -1.26738    2.71937    0.0
S16.AZP065   -1.05627    2.26603    0.0
S17.AZP065   -0.84510    1.81275    0.0
S18.AZP065   -0.63387    1.35952    0.0
S19.AZP065   -0.42260    0.90632    0.0
S20.AZP065   -0.21131    0.45316    0.0
S01.AZP070   -3.40487    9.40804    0.0
S02.AZP070   -3.23604    8.93662    0.0
S03.AZP070   -3.06700    8.46534    0.0
S04.AZP070   -2.89775    7.99422    0.0
S05.AZP070   -2.72831    7.52324    0.0
S06.AZP070   -2.55868    7.05239    0.0
S07.AZP070   -2.38888    6.58167    0.0
S08.AZP070   -2.21892    6.11106    0.0
S09.AZP070   -2.04881    5.64056    0.0
S10.AZP070   -1.87856    5.17016    0.0
S11.AZP070   -1.70818    4.69986    0.0
S12.AZP070   -1.53769    4.22963    0.0
S13.AZP070   -1.36710    3.75948    0.0
S14.AZP070   -1.19641    3.28940    0.0
S15.AZP070   -1.02565    2.81938    0.0
S16.AZP070   -0.85481    2.34941    0.0
S17.AZP070   -0.68392    1.87947    0.0
S18.AZP070   -0.51298    1.40958    0.0
S19.AZP070   -0.34200    0.93970    0.0
S20.AZP070   -0.17101    0.46985    0.0
S01.AZP075   -2.57594    9.66580    0.0
S02.AZP075   -2.44828    9.18190    0.0
S03.AZP075   -2.32044    8.69810    0.0
S04.AZP075   -2.19244    8.21439    0.0
S05.AZP075   -2.06428    7.73076    0.0
S06.AZP075   -1.93597    7.24721    0.0
S07.AZP075   -1.80753    6.76373    0.0
S08.AZP075   -1.67896    6.28032    0.0
S09.AZP075   -1.55027    5.79697    0.0
S10.AZP075   -1.42147    5.31368    0.0
S11.AZP075   -1.29256    4.83045    0.0
S12.AZP075   -1.16357    4.34726    0.0
S13.AZP075   -1.03449    3.86412    0.0
S14.AZP075   -0.90534    3.38102    0.0
S15.AZP075   -0.77613    2.89795    0.0
S16.AZP075   -0.64686    2.41492    0.0
S17.AZP075   -0.51754    1.93190    0.0
S18.AZP075   -0.38819    1.44891    0.0
S19.AZP075   -0.25881    0.96593    0.0
S20.AZP075   -0.12941    0.48296    0.0
S01.AZP080   -1.72794    9.85108    0.0
S02.AZP080   -1.64233    9.35825    0.0
S03.AZP080   -1.55661    8.86546    0.0
S04.AZP080   -1.47076    8.37271    0.0
S05.AZP080   -1.38481    7.88000    0.0
S06.AZP080   -1.29876    7.38733    0.0
S07.AZP080   -1.21261    6.89469    0.0
S08.AZP080   -1.12637    6.40208    0.0
S09.AZP080   -1.04004    5.90950    0.0
S10.AZP080   -0.95364    5.41694    0.0
S11.AZP080   -0.86717    4.92442    0.0
S12.AZP080   -0.78064    4.43191    0.0
S13.AZP080   -0.69405    3.93942    0.0
S14.AZP080   -0.60740    3.44696    0.0
S15.AZP080   -0.52071    2.95450    0.0
S16.AZP080   -0.43399    2.46207    0.0
S17.AZP080   -0.34723    1.96964    0.0
S18.AZP080   -0.26044    1.47722    0.0
S19.AZP080   -0.17364    0.98481    0.0
S20.AZP080   -0.08682    0.49240    0.0
S01.AZP085   -0.86717    9.96271    0.0
S02.AZP085   -0.82422    9.46450    0.0
S03.AZP085   -0.78120    8.96631    0.0
S04.AZP085   -0.73813    8.46812    0.0
S05.AZP085   -0.69500    7.96995    0.0
S06.AZP085   -0.65182    7.47178    0.0
S07.AZP085   -0.60859    6.97363    0.0
S08.AZP085   -0.56531    6.47548    0.0
S09.AZP085   -0.52199    5.97733    0.0
S10.AZP085   -0.47863    5.47920    0.0
S11.AZP085   -0.43523    4.98107    0.0
S12.AZP085   -0.39180    4.48295    0.0
S13.AZP085   -0.34834    3.98483    0.0
S14.AZP085   -0.30486    3.48671    0.0
S15.AZP085   -0.26135    2.98860    0.0
S16.AZP085   -0.21782    2.49050    0.0
S17.AZP085   -0.17428    1.99240    0.0
S18.AZP085   -0.13072    1.49429    0.0
S19.AZP085   -0.08715    0.99620    0.0
S20.AZP085   -0.04358    0.49810    0.0
S01.AZP090    0.00000   10.00000    0.0
S02.AZP090    0.00000    9.50000    0.0
S03.AZP090    0.00000    9.00000    0.0
S04.AZP090    0.00000    8.50000    0.0
S05.AZP090    0.00000    8.00000    0.0
S06.AZP090    0.00000    7.50000    0.0
S07.AZP090    0.00000    7.00000    0.0
S08.AZP090    0.00000    6.50000    0.0
S09.AZP090    0.00000    6.00000    0.0
S10.AZP090    0.00000    5.50000    0.0
S11.AZP090    0.00000    5.00000    0.0
S12.AZP090    0.00000    4.50000    0.0
S13.AZP090    0.00000    4.00000    0.0
S14.AZP090    0.00000    3.50000    0.0
S15.AZP090    0.00000    3.00000    0.0
S16.AZP090    0.00000    2.50000    0.0
S17.AZP090    0.00000    2.00000    0.0
S18.AZP090    0.00000    1.50000    0.0
S19.AZP090    0.00000    1.00000    0.0
S20.AZP090    0.00000    0.50000    0.0
